
Running tests...
----------------------------------------------------------------------
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [57.807s]: test_06_when_on_the_phone_forward_to_vm (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 161, in test_06_when_on_the_phone_forward_to_vm
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [57.814s]: test_07_when_no_answer_forward_to_vm (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 182, in test_07_when_no_answer_forward_to_vm
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [58.263s]: test_08_date_range (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 209, in test_08_date_range
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [57.982s]: test_09_day_of_week (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 233, in test_09_day_of_week
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [58.025s]: test_10_time_of_day (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 259, in test_10_time_of_day
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [58.706s]: test_11_time_of_day_two_periods (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 285, in test_11_time_of_day_two_periods
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [57.951s]: test_12_time_of_day_three_periods (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 313, in test_12_time_of_day_three_periods
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [57.114s]: test_13_find_me_all_my_phones_try_7sec_immediately_one_period (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 344, in test_13_find_me_all_my_phones_try_7sec_immediately_one_period
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [58.172s]: test_14_find_me_predefined_mobile_phone_try_7sec_immediately_one_period (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 370, in test_14_find_me_predefined_mobile_phone_try_7sec_immediately_one_period
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [57.319s]: test_15_find_me_predefined_home_phone_try_15sec_immediately_one_period (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 397, in test_15_find_me_predefined_home_phone_try_15sec_immediately_one_period
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [56.999s]: test_16_find_me_set_multiple_phone_id (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 424, in test_16_find_me_set_multiple_phone_id
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [57.949s]: test_17_find_me_two_periods (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 460, in test_17_find_me_two_periods
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [57.411s]: test_18_find_me_three_periods (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 498, in test_18_find_me_three_periods
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [58.696s]: test_19_find_me_four_periods (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 539, in test_19_find_me_four_periods
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [57.874s]: test_20_find_me_five_periods_verify_add_button_is_disabled (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 576, in test_20_find_me_five_periods_verify_add_button_is_disabled
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [57.541s]: test_21_find_me_all_my_phones_try_15sec_immediately (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 607, in test_21_find_me_all_my_phones_try_15sec_immediately
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [59.579s]: test_22_find_me_all_my_phones_try_20sec_ask_before (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 638, in test_22_find_me_all_my_phones_try_20sec_ask_before
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [57.938s]: test_23_find_me_all_my_phones_try_30sec_ask_before (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 668, in test_23_find_me_all_my_phones_try_30sec_ask_before
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [57.388s]: test_24_find_me_all_my_phones_try_custom_time_immediately (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 699, in test_24_find_me_all_my_phones_try_custom_time_immediately
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [57.738s]: test_25_find_me_all_my_phones_time_limit_ask_before (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 727, in test_25_find_me_all_my_phones_time_limit_ask_before
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [58.193s]: test_27_find_me_all_my_phone_if_unsuccessful_forward_to_ext (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 785, in test_27_find_me_all_my_phone_if_unsuccessful_forward_to_ext
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
ERROR [58.649s]: test_28_find_me_all_my_phone_nr_reject (tests.cmd_py_wbz_ch_rules.CallHandlingRules)
----------------------------------------------------------------------
Traceback (most recent call last):
  File "C:\UTM\Scripts\webzac\tests\cmd_py_wbz_ch_rules.py", line 813, in test_28_find_me_all_my_phone_nr_reject
    self.web_zac.common.login(self.web_zac.user.name, self.web_zac.user.password)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 175, in login
    self.choose_the_role_while_login(role_list)
  File "C:\UTM\Scripts\Headers\py\test_common.py", line 198, in wrapper
    res = func(*args, **kwargs)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_common.py", line 90, in choose_the_role_while_login
    checkbox = self.elem.find_child(role, LoginPageLocators.RoleSelectionPage.ROLE_CHECKBOX)
  File "C:\UTM\Scripts\webzac\wbz_main\wbz_helpers.py", line 44, in find_child
    return self.wait.until(lambda d: self._find_child(ancestor_object, child_locator),
  File "C:\Python310\lib\site-packages\selenium\webdriver\support\wait.py", line 95, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: Cannot find child element of specified element


======================================================================
